friendId,movieId,rating,timestamp,userId
169,6702,3,1070250104,476
169,6709,3,1070250087,567
169,6711,4.5,1073179635,221
169,6765,4,1079310527,136
169,6874,3,1070250060,167
169,6936,5,1070250064,362
169,6944,5,1073180053,28
169,7004,3.5,1073179957,54
169,7045,3.5,1073179888,497
169,7060,4.5,1073179875,530
169,7080,5,1073179853,305
169,7143,4.5,1073179789,528
169,7147,4,1075135311,553
169,7149,3.5,1073179589,382
169,7153,5,1073179582,414
169,7173,3,1075135394,474
169,7317,4,1078284259,585
169,7318,5,1082229345,529
169,7375,4,1082229294,129
169,7381,5,1082229300,531
169,7614,5,1085699700,258
169,8008,5,1085699657,33
169,8360,5,1092373232,519
169,8529,4,1092373247,162
169,8641,5,1092373285,514
169,8644,2.5,1092373271,190
169,8665,3.5,1092373252,334
169,8783,4.5,1092373278,255
170,5,3,840473290,10
170,10,3,840472869,297
170,34,5,840472895,194
170,48,4,840473093,364
170,95,3,840473046,601
170,110,4,840380988,256
170,150,3,840380831,298
170,153,3,840472759,64
170,161,4,840380930,533
170,168,4,840473073,284
170,181,3,840473242,484
170,185,3,840472895,275
170,203,3,840473265,392
170,207,3,840473310,360
170,208,4,840380955,349
170,266,4,840472976,404
170,277,3,840473151,135
170,282,4,840381134,600
170,292,3,840472869,424
170,296,2,840380834,401
170,315,3,840472997,406
170,318,5,840380930,560
170,339,4,840472869,585
170,344,3,840472759,593
170,350,3,840381134,112
170,355,2,840473171,550
170,356,4,840380988,278
170,364,3,840381013,186
170,368,3,840473151,400
170,376,3,840473290,37
170,377,4,840472922,85
170,410,1,840381013,103
170,420,3,840381051,216
170,454,3,840380988,269
170,457,3,840472801,599
170,480,3,840380988,245
170,500,4,840381051,138
170,539,4,840381092,58
170,553,4,840381134,184
170,586,3,840381068,562
170,587,4,840381068,457
170,588,3,840472759,576
170,590,4,840380828,498
170,592,3,840380827,179
170,593,4,840380905,440
170,594,3,840473217,374
170,595,3,840380904,276
170,597,4,840381092,295
170,733,3,840473337,136
170,736,3,840381235,266
171,1,5,866904159,168
171,25,5,866904159,577
171,29,5,866904396,301
171,32,5,866904158,533
171,36,4,866904192,445
171,47,5,866905267,110
171,81,5,866904379,458
171,111,5,866905308,160
171,141,5,866904159,354
171,163,5,866905308,390
171,176,5,866905925,84
171,235,4,866905664,55
171,260,4,866904192,190
171,290,5,866905820,499
171,296,5,866905241,348
171,317,4,866905664,70
171,318,5,866905647,464
171,367,3,866905267,438
171,380,5,866905647,221
171,428,5,866905795,301
171,471,3,866905683,145
171,475,4,866905707,119
171,485,5,866905683,200
171,500,4,866905267,329
171,541,5,866905738,4
171,551,4,866905283,361
171,555,5,866905308,528
171,592,5,866905240,184
171,593,5,866905241,68
171,596,5,866905707,8
171,608,5,866904192,133
171,648,3,866904159,560
171,661,5,866904261,539
171,707,5,866904301,280
171,714,5,866904502,143
171,720,5,866905795,519
171,742,4,866904469,443
171,761,5,866904301,32
171,766,3,866904429,432
171,780,4,866904157,369
171,784,4,866904216,360
171,800,5,866904379,530
171,801,5,866904485,1
171,802,4,866904216,107
171,828,4,866904413,84
171,858,5,866904261,285
171,861,5,866905882,487
171,869,4,866904597,165
171,903,5,866905882,30
171,919,4,866905820,254
171,994,5,866905907,443
171,1025,4,866905858,460
171,1051,5,866904563,345
171,1073,5,866904192,89
171,1079,5,866905738,490
171,1080,5,866905763,124
171,1089,5,866905820,247
171,1104,5,866905907,8
171,1136,5,866905762,344
171,1148,5,866905859,15
171,1151,5,866904677,206
171,1193,5,866905795,560
171,1196,4,866905738,94
171,1197,4,866905763,535
171,1198,5,866905738,501
171,1201,5,866905882,278
171,1208,5,866905820,187
171,1210,5,866904240,154
171,1214,5,866905795,407
171,1220,5,866905820,531
171,1225,4,866905795,537
171,1246,5,866905795,204
171,1259,5,866905820,575
171,1265,3,866905795,170
171,1270,5,866905762,243
171,1276,5,866905907,513
171,1291,5,866905738,270
171,1304,4,866905839,336
171,1367,5,866904301,485
171,1391,5,866904322,18
171,1454,5,866904702,159
171,5060,4,866905839,409
172,277,4.5,1238715964,56
172,527,4.5,1291065634,481
172,590,3.5,1291065643,368
172,593,4,1290913671,181
172,661,3.5,1238715949,137
172,1125,4.5,1238716069,406
172,1210,4.5,1291065631,6
172,1215,3.5,1238715938,296
172,1270,4,1291065641,146
172,1272,3,1238715994,42
172,1347,4,1238716026,306
172,1580,3.5,1291065645,194
172,1953,3,1238715986,351
172,1982,3,1238716057,365
172,1994,3.5,1238715976,274
172,2005,4,1238715961,76
172,2072,4,1238716153,476
172,2193,3.5,1238715978,236
172,2313,3,1238716043,386
172,2762,4.5,1291065637,347
172,2770,4,1238715951,98
172,2890,3.5,1238715927,303
172,3087,5,1238716079,251
172,3578,4,1291065652,296
172,3793,3.5,1291065627,161
172,7438,4,1291065648,362
173,10,3,843397944,600
173,17,4,843398078,164
173,110,3,843397958,225
173,141,4,844086238,274
173,150,4,843397856,156
173,153,3,843397881,260
173,171,5,844086390,9
173,253,3,843397944,307
173,296,1,843397856,376
173,316,3,843397907,318
173,329,4,843397925,240
173,356,5,843397925,335
173,357,5,843398045,284
173,377,3,843397993,419
173,410,3,843397993,34
173,480,4,843397944,532
173,500,4,843397993,150
173,527,5,843398045,301
173,586,3,843398014,391
173,587,3,843398030,45
173,588,3,843397881,171
173,589,3,843397975,222
173,592,3,843397856,493
173,595,3,843397907,592
173,597,3,843398030,583
174,10,3,848486985,411
174,11,5,848487132,260
174,32,3,848487101,132
174,34,4,848487060,511
174,39,4,848487101,63
174,50,3,848487075,282
174,62,1,848487212,21
174,141,3,848487194,148
174,150,5,848486904,381
174,153,3,848486928,456
174,158,3,848487249,352
174,160,3,848487116,417
174,161,3,848486984,488
174,165,3,848486927,389
174,185,5,848486984,609
174,186,3,848487212,264
174,196,2,848487194,419
174,224,3,848487300,528
174,225,3,848487101,90
174,231,3,848486943,204
174,236,5,848487173,150
174,253,5,848487003,279
174,282,5,848487152,456
174,288,3,848487003,390
174,292,4,848486962,411
174,296,3,848486904,206
174,300,2,848487060,549
174,315,2,848487152,68
174,316,5,848486943,366
174,317,3,848487116,293
174,329,3,848486962,338
174,333,4,848487280,423
174,337,4,848487194,245
174,339,3,848487003,398
174,344,5,848486928,41
174,349,4,848486943,546
174,350,4,848487116,126
174,356,3,848486943,30
174,368,4,848487235,241
174,370,3,848487280,392
174,380,3,848486904,523
174,410,3,848487060,564
174,420,2,848487101,206
174,432,3,848487132,417
174,435,3,848487132,39
174,440,4,848487116,162
174,442,3,848487152,98
174,454,5,848487003,295
174,457,5,848486928,227
174,474,4,848487152,571
174,480,5,848486962,157
174,485,3,848487280,358
174,508,3,848487173,489
174,520,5,848487313,273
174,527,3,848487075,132
174,539,5,848487075,160
174,553,5,848487173,53
174,587,5,848487060,321
174,588,4,848486927,484
174,589,4,848487003,321
174,590,4,848486904,418
174,592,5,848486904,568
174,595,3,848486943,292
174,597,4,848487060,601
174,648,5,848487280,510
174,736,5,848487194,38
174,780,3,848487212,581
175,531,3.5,1234188140,508
175,671,0.5,1234188159,295
175,2300,4,1234188170,16
175,2526,0.5,1234188616,207
175,3594,5,1234188487,593
175,3791,5,1234188252,325
175,3969,4.5,1234188201,392
175,5410,0.5,1234188618,260
175,7169,5,1234189772,481
175,7259,3.5,1234189558,79
175,8362,3.5,1234188705,343
175,8643,4.5,1234189498,175
175,8911,5,1234189764,40
175,32289,5,1234189413,545
175,33145,3.5,1234189063,83
175,33880,3.5,1234188574,7
175,38388,5,1234189433,92
175,39427,0.5,1234189665,394
175,43904,0.5,1234189741,337
175,44613,5,1234189390,44
175,45880,4,1234188588,286
175,47382,5,1234189512,78
175,56949,4,1234189781,83
175,58107,4,1234189514,122
176,10,5,840108984,29
176,39,3,840108930,130
176,47,5,840109138,463
176,110,5,840108930,28
176,150,4,840108527,44
176,153,3,840108593,317
176,161,4,840108983,162
176,165,4,840108593,558
176,168,5,840108893,130
176,231,4,840108739,483
176,292,3,840108793,457
176,296,3,840108527,205
176,316,4,840108739,16
176,318,5,840108793,356
176,329,5,840108740,170
176,344,2,840108593,26
176,349,4,840108593,283
176,368,4,840109075,223
176,370,3,840108893,249
176,377,4,840108684,248
176,380,5,840108528,100
176,383,4,840108930,419
176,434,4,840108793,605
176,454,4,840108984,35
176,457,5,840108793,410
176,471,5,840109075,472
176,485,3,840109075,368
176,520,3,840108930,131
176,553,5,840108893,583
176,588,3,840108593,208
176,589,5,840108684,464
176,590,4,840108527,230
176,592,3,840108527,208
176,593,5,840108739,467
176,733,5,840108684,420
176,780,4,840108684,328
177,1,5,1435533535,304
177,2,3.5,1435534109,384
177,7,1,1435534432,272
177,11,3,1435890660,324
177,16,3,1435890664,443
177,19,2,1435534140,593
177,28,2.5,1435536420,277
177,39,4,1435890554,608
177,47,4.5,1435533571,561
177,48,3,1435534447,32
177,50,4,1435523529,83
177,60,3,1435535258,233
177,104,2.5,1435890651,477
177,107,3,1435535166,66
177,150,4,1435533543,385
177,153,3,1435890489,351
177,154,4,1435536521,278
177,158,3,1435890757,163
177,161,3.5,1435533737,153
177,185,2.5,1435533725,366
177,216,2,1435534883,39
177,223,2.5,1435533774,358
177,235,3,1435534289,363
177,239,3,1435536282,20
177,246,3,1435534768,324
177,247,3,1435891198,53
177,253,4,1435533709,60
177,256,2,1435978177,244
177,260,2.5,1435524019,84
177,262,4,1435535871,163
177,296,5,1435530409,559
177,317,4.5,1435534302,458
177,318,5,1435523517,468
177,337,2.5,1435890667,38
177,339,4,1435533746,224
177,342,3,1435534564,475
177,344,4,1435533575,181
177,345,3,1435534714,255
177,355,2,1435978172,461
177,356,5,1435523542,103
177,362,4,1435535020,50
177,364,4,1435533586,290
177,367,3,1435890503,409
177,377,3,1435533573,287
177,380,3,1435533559,524
177,410,2.5,1435534208,72
177,454,2.5,1435890562,138
177,455,3,1435978247,103
177,480,3.5,1435533530,64
177,500,5,1435890500,186
177,508,3.5,1435534189,189
177,520,4,1435534369,600
177,527,4.5,1435523522,173
177,539,3.5,1435533693,342
177,546,1,1435535439,188
177,551,4,1435534171,429
177,552,3,1435534477,451
177,585,2.5,1435978183,500
177,586,3,1435533702,314
177,587,3.5,1435533683,569
177,588,4,1435533563,203
177,592,3,1435533554,43
177,593,5,1435533526,336
177,594,4,1435539811,139
177,595,5,1435720619,147
177,596,3,1435540218,241
177,597,4.5,1435890508,435
177,608,4,1435533565,544
177,616,4,1435534947,440
177,648,4,1435533580,122
177,653,2.5,1435534371,390
177,661,3,1435534652,147
177,673,3,1435534747,361
177,709,2.5,1435536737,223
177,724,3,1435534836,208
177,736,4,1435890491,392
177,750,4,1435533769,555
177,765,2,1435535597,505
177,780,3.5,1435533546,478
177,783,2.5,1435534629,514
177,788,0.5,1435534186,145
177,830,2.5,1435535168,74
177,837,5,1435535451,47
177,858,5,1435533567,371
177,898,5,1435535236,128
177,899,5,1435534723,138
177,900,3,1435536481,24
177,902,5,1435534728,79
177,903,4,1435534407,520
177,904,5,1435536832,589
177,905,4,1435535973,581
177,906,4,1435537126,416
177,909,5,1435535626,430
177,910,5,1435534598,516
177,911,4,1435536014,554
177,912,5,1435536836,118
177,914,4,1435534752,480
177,915,5,1435535580,606
177,916,5,1435535343,603
177,918,4,1435719333,4
177,919,5,1435533777,229
177,920,3.5,1435534305,462
177,922,5,1435536838,7
177,923,2.5,1435536924,146
177,924,1.5,1435890584,206
177,926,5,1435535833,522
177,928,5,1435535847,69
177,932,5,1435720785,124
177,940,3,1435536037,173
177,946,4,1435540551,346
177,948,5,1435803257,165
177,953,4.5,1435537077,190
177,954,4,1435535375,350
177,955,5,1435535908,498
177,971,5,1435536582,336
177,1022,5,1435720405,232
177,1025,4,1435535478,404
177,1027,3,1435978323,572
177,1028,4,1435534426,541
177,1029,4,1435534825,365
177,1030,2,1435536378,468
177,1031,3,1435535892,382
177,1032,3.5,1435535041,290
177,1033,3.5,1435535976,454
177,1035,2.5,1435534428,598
177,1036,4,1435533617,492
177,1059,3,1435534734,318
177,1064,4,1435536425,424
177,1073,5,1435533672,273
177,1084,3.5,1435534787,383
177,1086,3,1435535447,300
177,1088,3.5,1435534616,437
177,1089,4,1435533711,94
177,1094,3,1435534569,338
177,1096,4.5,1435536111,510
177,1097,3,1435890498,545
177,1104,5,1435535246,176
177,1136,4.5,1435890536,424
177,1148,4,1435534390,311
177,1175,3,1435535201,25
177,1188,2.5,1435535079,503
177,1193,4,1435533599,331
177,1196,3,1435523533,313
177,1197,5,1435720615,479
177,1198,3.5,1435523538,606
177,1203,4.5,1435534495,229
177,1206,1,1435533733,212
177,1207,5,1435534396,105
177,1210,3,1435533540,511
177,1212,3,1435535282,229
177,1213,4,1435536859,274
177,1214,2.5,1435533611,304
177,1219,5,1435534184,516
177,1220,3,1435534174,337
177,1221,4,1435533674,530
177,1223,4,1435535044,42
177,1225,3,1435534154,141
177,1235,3,1435534931,52
177,1242,4,1435534548,119
177,1244,4,1435534927,306
177,1247,5,1435534239,316
177,1251,3,1435536455,387
177,1252,4,1435536871,282
177,1256,4.5,1435535509,328
177,1258,4,1435533763,436
177,1260,2,1435535946,502
177,1265,4,1435533604,6
177,1270,5,1435533569,134
177,1271,4,1435534840,235
177,1274,2,1435535036,80
177,1275,1.5,1435534643,450
177,1282,4,1435534530,291
177,1283,4,1435537041,55
177,1288,3.5,1435534298,301
177,1291,3,1435533606,534
177,1298,2,1435535292,560
177,1302,3,1435890803,165
177,1307,3.5,1435534117,135
177,1321,4,1435535058,604
177,1333,4,1435534624,490
177,1345,3,1435534867,32
177,1348,2,1435536091,550
177,1367,2.5,1435534881,359
177,1370,3.5,1435534328,383
177,1377,3,1435534533,399
177,1380,3.5,1435534283,268
177,1387,3,1435534121,111
177,1393,3,1435534107,448
177,1394,2,1435534360,10
177,1407,4,1435534237,130
177,1408,2.5,1435890813,298
177,1411,5,1435535279,131
177,1431,2,1435536428,583
177,1499,2,1435535370,274
177,1513,4.5,1435891009,425
177,1517,3,1435533789,170
177,1527,2.5,1435533706,320
177,1544,2.5,1435534418,473
177,1552,2,1435534425,120
177,1566,4,1435535623,135
177,1573,3.5,1435890655,11
177,1580,3.5,1435890494,346
177,1588,3,1435535917,137
177,1644,2.5,1435978328,595
177,1653,3,1435534197,574
177,1682,3.5,1435533734,123
177,1688,3,1435536084,14
177,1693,3.5,1435535686,388
177,1704,5,1435533692,327
177,1721,5,1435890496,60
177,1732,3,1435890632,76
177,1801,5,1435535354,148
177,1835,3,1435535586,308
177,1882,2,1435535048,415
177,1892,4,1435535873,272
177,1907,3,1435535032,561
177,1911,3,1435535125,46
177,1923,1,1435890587,515
177,1929,4,1435538921,137
177,1931,4,1435539429,179
177,1936,4,1435540591,565
177,1938,4,1435719548,568
177,1939,5,1435536971,66
177,1945,5,1435535454,66
177,1947,2,1435534899,323
177,1953,2.5,1435534879,446
177,1955,5,1435535665,231
177,1961,5,1435720709,445
177,1962,4.5,1435534890,606
177,1968,3.5,1435534080,375
177,1994,4,1435534823,456
177,1997,3.5,1435534483,35
177,2005,2.5,1435534721,79
177,2006,3,1435534445,399
177,2009,3,1435535980,507
177,2010,3,1435535551,446
177,2011,4,1435534180,587
177,2012,3,1435534162,473
177,2013,2,1435535531,486
177,2018,3,1435535114,478
177,2020,3,1435535073,207
177,2023,2,1435534625,238
177,2053,2,1435535791,3
177,2054,2.5,1435534229,283
177,2059,3.5,1435536323,264
177,2078,3,1435534866,345
177,2080,4,1435534751,277
177,2081,3.5,1435534409,265
177,2082,2,1435535790,82
177,2085,5,1435891096,32
177,2087,4,1435535119,572
177,2090,4,1435536577,217
177,2096,4,1435535288,156
177,2115,3,1435977875,18
177,2125,5,1435891347,163
177,2132,4,1435536467,366
177,2141,3,1435535781,305
177,2144,2.5,1435534875,566
177,2145,3,1435535067,150
177,2153,2,1435536680,120
177,2160,4,1435535039,448
177,2174,4,1435534166,540
177,2176,3.5,1435536580,451
177,2194,2.5,1435803626,321
177,2227,4,1435538390,144
177,2248,4,1435534831,159
177,2291,2,1435534136,309
177,2300,4,1435535252,6
177,2302,3,1435534381,573
177,2312,4,1435536705,9
177,2316,4.5,1435536646,169
177,2321,3,1435890751,422
177,2338,2,1435535877,268
177,2353,3,1435534356,6
177,2355,3,1435890634,231
177,2366,3,1435535156,427
177,2384,2.5,1435535480,64
177,2389,0.5,1435536432,50
177,2394,2.5,1435535226,37
177,2396,5,1435533734,48
177,2406,2,1435890760,80
177,2420,3,1435534937,237
177,2424,3,1435534600,216
177,2427,2,1435534896,294
177,2433,3,1435536019,114
177,2502,3,1435537236,25
177,2541,3,1435534874,522
177,2565,3,1435536045,273
177,2571,3,1435523707,40
177,2572,4.5,1435534583,523
177,2581,2.5,1435891169,154
177,2617,3.5,1435534233,383
177,2628,2,1435533608,2
177,2644,2.5,1435538779,367
177,2657,3,1435534462,47
177,2671,3.5,1435534500,228
177,2683,1,1435890576,545
177,2687,2,1435535566,542
177,2692,3.5,1435532298,489
177,2694,2.5,1435534803,414
177,2701,2,1435534676,254
177,2706,2.5,1435533762,293
177,2716,4,1435533681,401
177,2717,3,1435534949,370
177,2719,3,1435535701,417
177,2720,2,1435535989,559
177,2722,2,1435978335,427
177,2724,3.5,1435534887,162
177,2728,3,1435535665,231
177,2729,3,1435536464,468
177,2746,4,1435534901,40
177,2761,2,1435534920,573
177,2791,3,1435534194,353
177,2797,5,1435534181,233
177,2804,5,1435534519,163
177,2805,3,1435535696,365
177,2847,3,1435540095,383
177,2858,4,1435523796,270
177,2863,3,1435535938,59
177,2915,3,1435534988,544
177,2918,4,1435533788,192
177,2959,4,1435523771,459
177,2987,4.5,1435534123,484
177,2997,3,1435977840,68
177,3022,5,1435536893,438
177,3034,4,1435535839,260
177,3052,4,1435534292,40
177,3081,3,1435534492,531
177,3087,1,1435535488,374
177,3088,4,1435536262,141
177,3098,4,1435535698,156
177,3101,3.5,1435534567,181
177,3114,3.5,1435533772,597
177,3157,3,1435535657,134
177,3159,2.5,1435535920,442
177,3175,2,1435534443,600
177,3176,3,1435534455,77
177,3186,3,1435535729,137
177,3189,3,1435525681,574
177,3247,2,1435535131,400
177,3257,2,1435535317,310
177,3264,2,1435535684,275
177,3275,4,1435535088,292
177,3362,2,1435535211,481
177,3364,3.5,1435720436,432
177,3386,3,1435535069,191
177,3408,4,1435524337,178
177,3418,4,1435534545,452
177,3451,5,1435720892,312
177,3461,2,1435536531,138
177,3477,2.5,1435536621,180
177,3484,3,1435525402,60
177,3489,5,1435534933,425
177,3499,4,1435534869,144
177,3534,4,1435524850,144
177,3535,4,1435524565,288
177,3556,4,1435535345,404
177,3564,1,1435525801,389
177,3565,3.5,1435525602,137
177,3591,3,1435536554,404
177,3608,2,1435535381,347
177,3615,2.5,1435525355,439
177,3623,3.5,1435524318,222
177,3624,3,1435524595,316
177,3668,2.5,1435536440,292
177,3686,1.5,1435536098,14
177,3717,3,1435524514,520
177,3753,3.5,1435525974,339
177,3755,4,1435524464,46
177,3785,3,1435524543,251
177,3793,4.5,1435524208,381
177,3798,3.5,1435524696,75
177,3801,4,1435537074,79
177,3809,2,1435535391,558
177,3827,3,1435524805,521
177,3844,4,1435536277,9
177,3882,3,1435526204,557
177,3897,3,1435524244,609
177,3909,1,1435837631,155
177,3916,3.5,1435526087,252
177,3948,4,1435524351,199
177,3964,3.5,1435720322,366
177,3969,5,1435524792,259
177,3977,3,1435524329,102
177,3988,3.5,1435526145,417
177,3990,2.5,1435837473,145
177,3991,2.5,1435526805,439
177,3997,0.5,1435804240,220
177,4008,3,1435535994,264
177,4014,3,1435524493,354
177,4016,5,1435524777,308
177,4018,3,1435524540,304
177,4022,3,1435524241,72
177,4025,3.5,1435526035,436
177,4027,3,1435524236,270
177,4041,3.5,1435536121,212
177,4069,4,1435536000,228
177,4085,3.5,1435534731,130
177,4155,3,1435525825,152
177,4232,2.5,1435526337,210
177,4246,3.5,1435524381,215
177,4270,3,1435526074,515
177,4299,4,1435524771,190
177,4306,4,1435524183,594
177,4308,4,1435524426,238
177,4359,3,1435803365,330
177,4366,4,1435525299,226
177,4368,2,1435525646,264
177,4386,2,1435526679,16
177,4388,2.5,1435525008,106
177,4447,4,1435524527,342
177,4558,2,1435536496,121
177,4571,2.5,1435534943,38
177,4679,1.5,1435536651,275
177,4700,4,1435525215,567
177,4719,1.5,1435836814,286
177,4720,3,1435524508,373
177,4823,3.5,1435526411,446
177,4886,5,1435524210,370
177,4896,5,1435524313,61
177,4920,4.5,1435537226,275
177,4963,4,1435524217,21
177,4979,3.5,1435525998,531
177,4992,4,1435525153,448
177,4993,2,1435523692,590
177,4994,3.5,1435525633,306
177,4995,4,1435524227,492
177,5048,0.5,1435837668,216
177,5064,3.5,1435526178,429
177,5066,4.5,1435525775,404
177,5072,3.5,1435525876,168
177,5218,3,1435524395,432
177,5264,2,1435837555,217
177,5266,3.5,1435524670,265
177,5312,3,1435529740,525
177,5313,2,1435526600,479
177,5349,3.5,1435524223,27
177,5378,2.5,1435524334,394
177,5387,4.5,1435837583,313
177,5418,3.5,1435524233,58
177,5419,2.5,1435525414,88
177,5444,4,1435524887,514
177,5445,5,1435524214,209
177,5449,3,1435533351,252
177,5459,2.5,1435526025,138
177,5481,1,1435535025,599
177,5501,2,1435837482,313
177,5502,4,1435524479,595
177,5504,2.5,1435836743,492
177,5620,4,1435525096,413
177,5679,2.5,1435526038,145
177,5816,5,1435525963,43
177,5943,4,1435526727,569
177,5952,2,1435523704,359
177,5956,3.5,1435524666,402
177,5957,4,1435525349,303
177,5971,4,1435530252,287
177,5989,4.5,1435524309,218
177,5991,4,1435524552,293
177,6016,3.5,1435523924,230
177,6155,4.5,1435525047,409
177,6156,3,1435525284,224
177,6157,3,1435524857,390
177,6212,2.5,1435836853,358
177,6287,2.5,1435526264,446
177,6297,3.5,1435525391,400
177,6332,2.5,1435837821,12
177,6333,3.5,1435524361,52
177,6338,2.5,1435836971,98
177,6365,2.5,1435524324,326
177,6373,3,1435526050,422
177,6377,4,1435523573,154
177,6378,4.5,1435526032,343
177,6385,3,1435525038,475
177,6412,4,1435540167,41
177,6429,4,1435720464,315
177,6483,0.5,1435537300,201
177,6503,2.5,1435524944,128
177,6535,3,1435525502,248
177,6539,5,1435523568,202
177,6541,4,1435524881,567
177,6566,1,1435837356,229
177,6593,3,1435526594,498
177,6595,3.5,1435525281,65
177,6619,3,1435837777,410
177,6624,2,1435837148,500
177,6708,4.5,1435524860,364
177,6711,4,1435524351,213
177,6753,3.5,1435525482,423
177,6765,3,1435525877,170
177,6787,3,1435537116,608
177,6856,4,1435540587,373
177,6863,3.5,1435524526,270
177,6870,4,1435524583,47
177,6873,2.5,1435525350,167
177,6874,3.5,1435523582,449
177,6887,4,1435837146,177
177,6888,2.5,1435526597,586
177,6934,1.5,1435526000,234
177,6936,3,1435524898,338
177,6942,5,1435524561,401
177,6947,0.5,1435526119,575
177,6952,3.5,1435525559,513
177,6957,0.5,1435525014,329
177,6958,2.5,1435837751,288
177,6987,3,1435537516,65
177,7004,3,1435536347,387
177,7022,2.5,1435526211,439
177,7054,3.5,1435720246,408
177,7064,3.5,1435719721,424
177,7065,2,1435537444,327
177,7078,4,1435539868,167
177,7080,3.5,1435539027,208
177,7121,5,1435720350,80
177,7149,3,1435525213,291
177,7153,2,1435523564,349
177,7154,3,1435526743,216
177,7163,2,1435525358,333
177,7164,3,1435804677,530
177,7173,4,1435525234,554
177,7215,2.5,1435537129,50
177,7222,2.5,1435539462,466
177,7234,3.5,1435537102,549
177,7243,3.5,1435537467,556
177,7263,3,1435525544,462
177,7293,4,1435524745,389
177,7302,3.5,1435537634,356
177,7361,4,1435523578,167
177,7366,4,1435836731,342
177,7369,2,1435837396,73
177,7380,4,1435837005,279
177,7381,2,1435837126,17
177,7438,3,1435523590,532
177,7444,3,1435525076,390
177,7445,3,1435524848,25
177,7451,5,1435524888,365
177,7454,3,1435526351,584
177,7728,3,1435719648,508
177,8360,4,1435524367,346
177,8368,3.5,1435525982,269
177,8373,2.5,1435525649,112
177,8376,2,1435524705,461
177,8464,4.5,1435532959,112
177,8507,3,1435538877,596
177,8529,3,1435526173,549
177,8533,3.5,1435524954,320
177,8600,4,1435540015,78
177,8609,3,1435537625,310
177,8636,3,1435524354,176
177,8665,4,1435525969,380
177,8666,1.5,1435526901,66
177,8695,4,1435719846,243
177,8718,4,1435720144,339
177,8783,4,1435524882,172
177,8798,4,1435526086,100
177,8807,2,1435525050,260
177,8808,3.5,1435837047,473
177,8860,3,1435530023,191
177,8907,3,1435525639,24
177,8947,2.5,1435525689,240
177,8948,2,1435836845,92
177,8961,4,1435523585,586
177,8965,3,1435525792,335
177,8969,3.5,1435526686,96
177,8970,4,1435524692,521
177,8972,4,1435524864,150
177,8984,3.5,1435526140,519
177,9008,2.5,1435540203,472
177,25746,3,1435537593,544
177,25750,2,1435537639,315
177,25771,4,1435538573,466
177,25797,3.5,1435539019,7
177,25827,3.5,1435539547,338
177,25856,3.5,1435540067,392
177,25906,5,1435540910,395
177,25937,3,1435720042,118
177,27706,3,1435526382,527
177,27772,3,1435837412,449
177,27773,4,1435524724,573
177,27808,3,1435526665,505
177,30707,5,1435524523,412
177,30749,4,1435523761,473
177,30793,2.5,1435524610,321
177,30816,3.5,1435526837,299
177,30825,3,1435524928,601
177,31297,3.5,1435539307,599
177,31433,2.5,1435837851,373
177,31685,2.5,1435526250,435
177,31696,2.5,1435526241,115
177,32017,3,1435837447,600
177,32296,2.5,1435837069,109
177,33166,4,1435524546,345
177,33493,3,1435524379,537
177,33499,3,1435837621,576
177,33615,3.5,1435525061,354
177,33669,3,1435837214,478
177,33679,3,1435532994,44
177,33794,4,1435523588,277
177,33836,3,1435529733,432
177,34048,3,1435524709,39
177,34150,2.5,1435526346,548
177,34162,3,1435524659,554
177,34336,2.5,1435837376,473
177,35836,1.5,1435526029,573
177,35957,4,1435529925,89
177,36401,3,1435526740,476
177,36529,2.5,1435533035,13
177,37727,2.5,1435525784,280
177,37729,2.5,1435524912,76
177,38038,3,1435524922,497
177,39183,3,1435524781,37
177,39449,3,1435838009,16
177,40629,4,1435526384,570
177,40815,3.5,1435524502,329
177,40819,5,1435524713,251
177,40826,2.5,1435837219,171
177,41285,4,1435525072,211
177,41566,3,1435524651,406
177,41569,2.5,1435533039,59
177,41571,3.5,1435525534,213
177,41573,2,1435836996,232
177,42002,4,1435837362,112
177,42011,2.5,1435525882,418
177,42015,3.5,1435837783,482
177,43560,4,1435837234,461
177,43936,3,1435804372,454
177,44022,2.5,1435525303,475
177,44191,5,1435524364,520
177,44193,5,1435837224,378
177,44195,4,1435524625,25
177,44199,5,1435524784,360
177,44972,1.5,1435529935,232
177,45081,1,1435804553,8
177,45186,3.5,1435525099,344
177,45431,2.5,1435525486,240
177,45447,3.5,1435526171,605
177,45499,4,1435524719,584
177,45501,2,1435529730,372
177,45517,3,1435524897,87
177,45672,2.5,1435525411,242
177,45720,3.5,1435533316,32
177,45722,3,1435526027,353
177,45732,2.5,1435836955,117
177,45880,3.5,1435836805,119
177,45950,4,1435525275,564
177,46578,4.5,1435524393,286
177,46948,3,1435836993,325
177,46965,0.5,1435804378,559
177,46970,2.5,1435526633,31
177,46972,4,1435525248,40
177,46974,3,1435837590,252
177,47518,4,1435529993,144
177,47629,4,1435525470,380
177,48394,4,1435524049,453
177,48412,3,1435837695,322
177,48516,4,1435525965,290
177,48593,2,1435838086,434
177,48780,4.5,1435524446,584
177,49278,3,1435525245,300
177,49286,3.5,1435525675,147
177,49389,4,1435537393,345
177,49530,4,1435524662,296
177,49649,1,1435836740,363
177,50685,4,1435837041,136
177,50872,4,1435526056,606
177,51084,3,1435530038,199
177,51086,2,1435804480,441
177,51662,2,1435524456,571
177,51925,3.5,1435837886,98
